id,symbol,plan_id,plan_version,session,read_at_ms,level_price,level_kind,label,rank,seated,cut_reason,score,threshold,grade,score_components,created_at,read_ct
244,MNQ,2026-09-04:NY,3,NY,1788533885429,29481.5,ONL,ONL,3,1,,1.36,0.5599999999999999,A,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
245,MNQ,2026-09-04:NY,3,NY,1788533885429,29585.0,RTH-H,RTH-H,4,1,,0.8,0.5599999999999999,B,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
246,MNQ,2026-09-04:NY,3,NY,1788533885429,29597.25,PDC,PDC,5,1,,0.96,0.5599999999999999,B,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
247,MNQ,2026-09-04:NY,3,NY,1788533885429,29601.0,PDH,PDH,6,1,,0.96,0.5599999999999999,B,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
248,MNQ,2026-09-04:NY,3,NY,1788533885429,29425.125,FVG,FVG·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
249,MNQ,2026-09-04:NY,3,NY,1788533885429,29635.0,OR-H,OR-H,7,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
250,MNQ,2026-09-04:NY,3,NY,1788533885429,29697.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
251,MNQ,2026-09-04:NY,3,NY,1788533885429,29720.0,ONH,ONH,8,1,,1.36,0.5599999999999999,A,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
252,MNQ,2026-09-04:NY,3,NY,1788533885429,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
253,MNQ,2026-09-04:NY,3,NY,1788533885429,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
254,MNQ,2026-09-04:NY,3,NY,1788533885429,29736.625,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
255,MNQ,2026-09-04:NY,3,NY,1788533885429,29767.5,SUPPLY,Supply·4h,9,1,,1.6359200000000005,0.5599999999999999,A,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
256,MNQ,2026-09-04:NY,3,NY,1788533885429,29199.25,RTH-L,RTH-L,10,1,,1.6,0.5599999999999999,A,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
257,MNQ,2026-09-04:NY,3,NY,1788533885429,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
258,MNQ,2026-09-04:NY,3,NY,1788533885429,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
259,MNQ,2026-09-04:NY,3,NY,1788533885429,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
260,MNQ,2026-09-04:NY,3,NY,1788533885429,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
261,MNQ,2026-09-04:NY,3,NY,1788533885429,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.5599999999999999,A,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
262,MNQ,2026-09-04:NY,3,NY,1788533885429,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
263,MNQ,2026-09-04:NY,3,NY,1788533885429,29947.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
264,MNQ,2026-09-04:NY,3,NY,1788533885429,29075.0,PDL,PDL,12,1,,1.92,0.5599999999999999,A,{},2026-09-04T09:58:05.523192-05:00,2026-09-04T09:58:05.429000-05:00
265,MNQ,2026-09-04:NY,3,NY,1788535682438,29481.5,ONL,ONL,1,1,,1.36,0.5599999999999999,A,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
266,MNQ,2026-09-04:NY,3,NY,1788535682438,29533.938865054857,VWAP,VWAP−1σ,2,1,,1.4400000000000002,0.5599999999999999,A,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
267,MNQ,2026-09-04:NY,3,NY,1788535682438,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
268,MNQ,2026-09-04:NY,3,NY,1788535682438,29553.75,OR-L,OR-L,3,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
269,MNQ,2026-09-04:NY,3,NY,1788535682438,29425.125,FVG,FVG·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
270,MNQ,2026-09-04:NY,3,NY,1788535682438,29585.0,RTH-H,RTH-H,4,1,,0.8,0.5599999999999999,B,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
271,MNQ,2026-09-04:NY,3,NY,1788535682438,29597.25,PDC,PDC,5,1,,0.96,0.5599999999999999,B,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
272,MNQ,2026-09-04:NY,3,NY,1788535682438,29601.0,PDH,PDH,6,1,,0.96,0.5599999999999999,B,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
273,MNQ,2026-09-04:NY,3,NY,1788535682438,29635.0,OR-H,OR-H,7,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
274,MNQ,2026-09-04:NY,3,NY,1788535682438,29697.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
275,MNQ,2026-09-04:NY,3,NY,1788535682438,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
276,MNQ,2026-09-04:NY,3,NY,1788535682438,29720.0,ONH,ONH,8,1,,1.36,0.5599999999999999,A,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
277,MNQ,2026-09-04:NY,3,NY,1788535682438,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
278,MNQ,2026-09-04:NY,3,NY,1788535682438,29736.625,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
279,MNQ,2026-09-04:NY,3,NY,1788535682438,29767.5,SUPPLY,Supply·4h,9,1,,1.6359200000000005,0.5599999999999999,A,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
280,MNQ,2026-09-04:NY,3,NY,1788535682438,29199.25,RTH-L,RTH-L,10,1,,1.6,0.5599999999999999,A,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
281,MNQ,2026-09-04:NY,3,NY,1788535682438,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
282,MNQ,2026-09-04:NY,3,NY,1788535682438,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
283,MNQ,2026-09-04:NY,3,NY,1788535682438,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.5599999999999999,A,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
284,MNQ,2026-09-04:NY,3,NY,1788535682438,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
285,MNQ,2026-09-04:NY,3,NY,1788535682438,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
286,MNQ,2026-09-04:NY,3,NY,1788535682438,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
287,MNQ,2026-09-04:NY,3,NY,1788535682438,29075.0,PDL,PDL,12,1,,1.92,0.5599999999999999,A,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
288,MNQ,2026-09-04:NY,3,NY,1788535682438,29947.75,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:28:02.516111-05:00,2026-09-04T10:28:02.438000-05:00
289,MNQ,2026-09-04:NY,3,NY,1788537310491,29526.38352939287,VWAP,VWAP−1σ,1,1,,1.4400000000000002,0.5599999999999999,A,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
290,MNQ,2026-09-04:NY,3,NY,1788537310491,29481.5,ONL,ONL,2,1,,0.68,0.5599999999999999,C,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
291,MNQ,2026-09-04:NY,3,NY,1788537310491,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
292,MNQ,2026-09-04:NY,3,NY,1788537310491,29553.75,OR-L,OR-L,3,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
293,MNQ,2026-09-04:NY,3,NY,1788537310491,29425.125,FVG,FVG·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
294,MNQ,2026-09-04:NY,3,NY,1788537310491,29585.0,RTH-H,RTH-H,4,1,,0.8,0.5599999999999999,B,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
295,MNQ,2026-09-04:NY,3,NY,1788537310491,29597.25,PDC,PDC,5,1,,0.96,0.5599999999999999,B,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
296,MNQ,2026-09-04:NY,3,NY,1788537310491,29601.0,PDH,PDH,6,1,,0.96,0.5599999999999999,B,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
297,MNQ,2026-09-04:NY,3,NY,1788537310491,29635.0,OR-H,OR-H,7,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
298,MNQ,2026-09-04:NY,3,NY,1788537310491,29697.75,OB,OB(bull)·4h,8,1,,1.6473600000000002,0.5599999999999999,A,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
299,MNQ,2026-09-04:NY,3,NY,1788537310491,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
300,MNQ,2026-09-04:NY,3,NY,1788537310491,29720.0,ONH,ONH,9,1,,1.36,0.5599999999999999,A,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
301,MNQ,2026-09-04:NY,3,NY,1788537310491,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
302,MNQ,2026-09-04:NY,3,NY,1788537310491,29736.625,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
303,MNQ,2026-09-04:NY,3,NY,1788537310491,29752.25,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
304,MNQ,2026-09-04:NY,3,NY,1788537310491,29246.25,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
305,MNQ,2026-09-04:NY,3,NY,1788537310491,29199.25,RTH-L,RTH-L,10,1,,1.6,0.5599999999999999,A,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
306,MNQ,2026-09-04:NY,3,NY,1788537310491,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
307,MNQ,2026-09-04:NY,3,NY,1788537310491,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
308,MNQ,2026-09-04:NY,3,NY,1788537310491,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
309,MNQ,2026-09-04:NY,3,NY,1788537310491,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.5599999999999999,A,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
310,MNQ,2026-09-04:NY,3,NY,1788537310491,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
311,MNQ,2026-09-04:NY,3,NY,1788537310491,29101.75,PDL,PDL,12,1,,1.92,0.5599999999999999,A,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
312,MNQ,2026-09-04:NY,3,NY,1788537310491,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T10:55:10.608291-05:00,2026-09-04T10:55:10.491000-05:00
313,MNQ,2026-09-04:NY,4,NY,1788539108201,29553.75,OR-L,OR-L,1,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
314,MNQ,2026-09-04:NY,4,NY,1788539108201,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
315,MNQ,2026-09-04:NY,4,NY,1788539108201,29530.634375,POC,POC,2,1,,1.4400000000000002,0.5599999999999999,A,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
316,MNQ,2026-09-04:NY,4,NY,1788539108201,29585.0,RTH-H,RTH-H,3,1,,0.8,0.5599999999999999,B,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
317,MNQ,2026-09-04:NY,4,NY,1788539108201,29597.25,PDC,PDC,4,1,,0.96,0.5599999999999999,B,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
318,MNQ,2026-09-04:NY,4,NY,1788539108201,29601.0,PDH,PDH,5,1,,0.96,0.5599999999999999,B,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
319,MNQ,2026-09-04:NY,4,NY,1788539108201,29481.5,ONL,ONL,6,1,,0.68,0.5599999999999999,C,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
320,MNQ,2026-09-04:NY,4,NY,1788539108201,29635.0,OR-H,OR-H,7,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
321,MNQ,2026-09-04:NY,4,NY,1788539108201,29425.125,FVG,FVG·1h,8,1,,1.56,0.5599999999999999,A,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
322,MNQ,2026-09-04:NY,4,NY,1788539108201,29720.0,ONH,ONH,9,1,,1.36,0.5599999999999999,A,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
323,MNQ,2026-09-04:NY,4,NY,1788539108201,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
324,MNQ,2026-09-04:NY,4,NY,1788539108201,29736.625,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
325,MNQ,2026-09-04:NY,4,NY,1788539108201,29752.25,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
326,MNQ,2026-09-04:NY,4,NY,1788539108201,29767.5,SUPPLY,Supply·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
327,MNQ,2026-09-04:NY,4,NY,1788539108201,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
328,MNQ,2026-09-04:NY,4,NY,1788539108201,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
329,MNQ,2026-09-04:NY,4,NY,1788539108201,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
330,MNQ,2026-09-04:NY,4,NY,1788539108201,29246.25,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
331,MNQ,2026-09-04:NY,4,NY,1788539108201,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
332,MNQ,2026-09-04:NY,4,NY,1788539108201,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
333,MNQ,2026-09-04:NY,4,NY,1788539108201,29199.25,RTH-L,RTH-L,10,1,,0.8,0.5599999999999999,B,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
334,MNQ,2026-09-04:NY,4,NY,1788539108201,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
335,MNQ,2026-09-04:NY,4,NY,1788539108201,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.5599999999999999,A,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
336,MNQ,2026-09-04:NY,4,NY,1788539108201,29101.75,PDL,PDL,12,1,,1.92,0.5599999999999999,A,{},2026-09-04T11:25:08.281427-05:00,2026-09-04T11:25:08.201000-05:00
337,MNQ,2026-09-04:NY,5,NY,1788541261727,29579.561688096717,VWAP,VWAP,1,1,,1.4400000000000002,0.5599999999999999,A,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
338,MNQ,2026-09-04:NY,5,NY,1788541261727,29585.0,RTH-H,RTH-H,2,1,,0.8,0.5599999999999999,B,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
339,MNQ,2026-09-04:NY,5,NY,1788541261727,29553.75,OR-L,OR-L,3,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
340,MNQ,2026-09-04:NY,5,NY,1788541261727,29545.0,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
341,MNQ,2026-09-04:NY,5,NY,1788541261727,29597.25,PDC,PDC,4,1,,0.96,0.5599999999999999,B,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
342,MNQ,2026-09-04:NY,5,NY,1788541261727,29601.0,PDH,PDH,5,1,,0.96,0.5599999999999999,B,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
343,MNQ,2026-09-04:NY,5,NY,1788541261727,29635.0,OR-H,OR-H,6,1,,0.5599999999999999,0.5599999999999999,C,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
344,MNQ,2026-09-04:NY,5,NY,1788541261727,29481.5,ONL,ONL,7,1,,0.68,0.5599999999999999,C,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
345,MNQ,2026-09-04:NY,5,NY,1788541261727,29425.125,FVG,FVG·1h,8,1,,1.56,0.5599999999999999,A,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
346,MNQ,2026-09-04:NY,5,NY,1788541261727,29720.0,ONH,ONH,9,1,,1.36,0.5599999999999999,A,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
347,MNQ,2026-09-04:NY,5,NY,1788541261727,29735.625,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
348,MNQ,2026-09-04:NY,5,NY,1788541261727,29736.625,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
349,MNQ,2026-09-04:NY,5,NY,1788541261727,29752.25,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
350,MNQ,2026-09-04:NY,5,NY,1788541261727,29767.5,SUPPLY,Supply·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
351,MNQ,2026-09-04:NY,5,NY,1788541261727,29304.625,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
352,MNQ,2026-09-04:NY,5,NY,1788541261727,29852.375,DEMAND,Demand·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
353,MNQ,2026-09-04:NY,5,NY,1788541261727,29854.0,DEMAND,Demand·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
354,MNQ,2026-09-04:NY,5,NY,1788541261727,29863.5,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
355,MNQ,2026-09-04:NY,5,NY,1788541261727,29875.125,OB,OB(bull)·1h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
356,MNQ,2026-09-04:NY,5,NY,1788541261727,29246.25,OB,OB(bull)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
357,MNQ,2026-09-04:NY,5,NY,1788541261727,29927.125,OB,OB(bear)·4h,0,0,"max_levels: 12 seated, cap 12",0.0,0.5599999999999999,,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
358,MNQ,2026-09-04:NY,5,NY,1788541261727,29199.25,RTH-L,RTH-L,10,1,,0.8,0.5599999999999999,B,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
359,MNQ,2026-09-04:NY,5,NY,1788541261727,29144.5,DEMAND,Demand·1h,11,1,,1.7160000000000002,0.5599999999999999,A,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
360,MNQ,2026-09-04:NY,5,NY,1788541261727,29101.75,PDL,PDL,12,1,,1.92,0.5599999999999999,A,{},2026-09-04T12:01:01.821976-05:00,2026-09-04T12:01:01.727000-05:00
361,MNQ,2026-09-06:ASIA,0,ASIA,1788730350246,29524.75,PDC,PDC,1,1,,1.92,1.36,A,{},2026-09-06T16:32:30.330797-05:00,2026-09-06T16:32:30.246000-05:00
362,MNQ,2026-09-06:ASIA,0,ASIA,1788730350246,29534.334375,nPOC,nPOC·2026-09-03,2,1,,1.36,1.36,A,{},2026-09-06T16:32:30.330797-05:00,2026-09-06T16:32:30.246000-05:00
363,MNQ,2026-09-06:ASIA,0,ASIA,1788730350246,29539.375,SUPPLY,Supply·1h,3,1,,1.7160000000000002,1.36,A,{},2026-09-06T16:32:30.330797-05:00,2026-09-06T16:32:30.246000-05:00
364,MNQ,2026-09-06:ASIA,0,ASIA,1788730350246,29541.125,DEMAND,Demand·1h,4,1,,1.7160000000000002,1.36,A,{},2026-09-06T16:32:30.330797-05:00,2026-09-06T16:32:30.246000-05:00
